Crystallinity,Temperature (K),log Resistivity,Power factor (W*m/K^2),ZT,Thermal conductivity (W/(m*K)),Seebeck coefficient (uV/K),MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber
polycrystalline,400.0007967,-1.649751982,2.1599999999999997,0.71958348,1.2,2.1990000000000003,11.0,51.0,40.0,33.19615384615385,16.43431952662722,51.0,2.0,85.0,83.0,53.13461538461539,35.52662721893491,85.0,22.98976928,121.76,98.77023072,75.69682043569232,42.51985805936094,121.76,370.87,1115.0,744.13,986.7241153846154,97.68701982248523,903.78,1.0,15.0,14.0,9.688461538461539,5.92189349112426,15.0,3.0,5.0,2.0,4.303846153846154,0.6426035502958579,5.0,121.0,176.0,55.0,150.42307692307693,19.59763313609468,139.0,0.93,2.05,1.1199999999999997,1.5781923076923077,0.44530177514792896,2.05,1.0,2.0,1.0,1.9961538461538464,0.007662721893490891,2.0,0.0,3.0,3.0,1.5384615384615385,1.3491124260355032,3.0,0.0,10.0,10.0,4.615384615384615,4.970414201183432,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,14.0,8.15,6.323076923076924,15.0,0.0,1.0,1.0,0.0038461538461538464,0.007662721893491125,0.0,0.0,5.0,5.0,2.1538461538461537,1.6568047337278105,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.1576923076923076,1.65207100591716,3.0,16.48,37.77,21.290000000000003,31.595666666666542,4.701992307692408,31.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,229.0,63.0,197.78461538461536,29.339644970414206,166.0
polycrystalline,400.0006558,-0.85217533,0.617,0.022219230000000003,11.1,-2.9438,8.0,60.0,52.0,25.859999999999996,20.41142857142857,8.0,19.0,87.0,68.0,64.3,25.969714285714286,87.0,15.9994,144.242,128.24259999999998,59.43775428571428,49.64383346938775,15.9994,54.8,1357.77,1302.97,593.0954571428572,615.1948081632654,54.8,3.0,16.0,13.0,11.574285714285713,5.060391836734694,16.0,2.0,6.0,4.0,3.4285714285714284,1.6326530612244898,2.0,66.0,201.0,135.0,113.97142857142858,54.824489795918375,66.0,1.14,3.44,2.3,2.562142857142857,1.003265306122449,3.44,1.0,2.0,1.0,1.8599999999999999,0.2408000000000001,2.0,0.0,4.0,4.0,2.2857142857142856,1.959183673469388,4.0,0.0,10.0,10.0,1.4285714285714286,2.4489795918367347,0.0,0.0,4.0,4.0,1.1428571428571428,1.6326530612244898,0.0,6.0,12.0,6.0,6.717142857142856,1.2293877551020402,6.0,0.0,1.0,1.0,0.13999999999999999,0.2408,0.0,0.0,2.0,2.0,1.1428571428571428,0.979591836734694,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,2.857142857142857,4.081632653061225,0.0,0.0,10.0,10.0,4.14,3.3485714285714283,2.0,9.105,34.81,25.705000000000002,16.738257142857144,10.326710204081634,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,94.34,94.10285714285715,12.0
polycrystalline,700.0001094,-2.37675071,9.62,7.359016390000001,0.915,2.0100000000000002,29.0,34.0,5.0,30.666666666666668,2.2222222222222228,29.0,64.0,89.0,25.0,72.33333333333333,11.111111111111109,64.0,63.546,78.96,15.413999999999994,68.684,6.8506666666666645,63.546,494.0,1357.77,863.77,1069.8466666666666,383.8977777777778,1357.77,11.0,16.0,5.0,12.666666666666666,2.222222222222222,11.0,4.0,4.0,0.0,4.0,0.0,4.0,120.0,132.0,12.0,128.0,5.333333333333333,132.0,1.9,2.55,0.6499999999999999,2.1166666666666667,0.2888888888888889,1.9,1.0,2.0,1.0,1.3333333333333333,0.4444444444444444,1.0,0.0,4.0,4.0,1.3333333333333333,1.777777777777778,0.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,16.0,5.0,12.666666666666666,2.222222222222222,11.0,0.0,1.0,1.0,0.6666666666666666,0.4444444444444445,1.0,0.0,2.0,2.0,0.6666666666666666,0.888888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.3333333333333333,0.4444444444444444,1.0,11.07,25.92,14.850000000000001,16.02,6.6000000000000005,11.07,0.0,0.799,0.799,0.26633333333333337,0.3551111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,225.0,211.0,154.66666666666666,93.77777777777779,225.0
polycrystalline,400.0004579,-2.291192571,10.7,1.27573719,3.345,-2.33589,22.0,72.0,50.0,42.4,12.96,28.0,43.0,80.0,37.0,61.73333333333333,12.177777777777777,61.0,47.867,178.49,130.62300000000002,98.28746666666666,35.002364444444446,58.6934,505.08,2506.0,2000.92,1491.6266666666668,657.6977777777778,505.08,4.0,14.0,10.0,9.333333333333334,3.5555555555555554,10.0,4.0,6.0,2.0,4.733333333333333,0.5866666666666668,4.0,124.0,175.0,51.0,145.0,18.0,124.0,1.3,1.96,0.6599999999999999,1.7433333333333334,0.2555555555555555,1.91,2.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,0.6666666666666666,0.888888888888889,0.0,2.0,10.0,8.0,6.666666666666667,3.1111111111111107,8.0,0.0,14.0,14.0,1.866666666666667,3.2355555555555555,0.0,4.0,18.0,14.0,11.200000000000001,3.68,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.3333333333333333,1.777777777777778,0.0,0.0,8.0,8.0,3.3333333333333335,3.111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,6.0,4.666666666666667,2.2222222222222223,2.0,10.32,33.285,22.964999999999996,21.700333333333333,8.254933333333332,10.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5953947,0.5953947,0.19846640222222223,0.26461886518518524,0.0,141.0,225.0,84.0,186.66666666666666,30.444444444444446,141.0
polycrystalline,300.0001552,-3.380030613,9.83,0.6869999999999999,4.29,0.64,11.0,82.0,71.0,61.72477064220183,18.229105294167155,52.0,2.0,90.0,88.0,77.88073394495413,13.923070448615434,90.0,22.98976928,207.2,184.21023072,153.7862173651376,48.023400901068925,127.6,370.87,722.66,351.78999999999996,635.5191743119265,79.94571164043427,722.66,1.0,16.0,15.0,13.724770642201833,2.3348203013214395,16.0,3.0,6.0,3.0,5.266055045871559,0.659877114720983,5.0,138.0,166.0,28.0,144.16513761467888,5.656089554751285,138.0,0.93,2.33,1.4,2.096055045871559,0.21395505428835995,2.1,1.0,2.0,1.0,1.9082568807339448,0.16665263866677898,2.0,0.0,4.0,4.0,2.73394495412844,1.1615183907078528,4.0,0.0,10.0,10.0,9.082568807339449,1.6665263866677893,10.0,0.0,14.0,14.0,6.293577981651375,6.928709704570322,0.0,1.0,28.0,27.0,20.01834862385321,7.176163622590691,16.0,0.0,1.0,1.0,0.09174311926605505,0.16665263866677887,0.0,0.0,4.0,4.0,2.715596330275229,1.1547849507617203,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.8073394495412844,1.0723003114215974,2.0,28.11,34.7633333333,6.653333333299997,31.265963302733937,3.2085963583174797,34.7633333333,0.0,0.464,0.464,0.2128440366972477,0.23041831495665346,0.464,0.0,0.0,0.0,0.0,0.0,0.0,152.0,229.0,77.0,191.88073394495413,36.58782930729736,152.0
polycrystalline,1000.000351,-2.773810097,8.459999999999999,2.42294205,3.48967,-1.1930500000000002,8.0,49.0,41.0,24.3796,19.655520000000003,8.0,75.0,87.0,12.0,82.2048,5.7542399999999985,87.0,15.9994,114.818,98.8186,55.476226399999994,47.37219167999999,15.9994,54.8,1211.4,1156.6000000000001,205.71797999999998,181.10157600000002,54.8,13.0,16.0,3.0,14.8012,1.43856,16.0,2.0,5.0,3.0,3.1988,1.43856,2.0,66.0,142.0,76.0,96.37360000000001,36.44832,66.0,1.78,3.44,1.66,2.776276,0.7964687999999999,3.44,2.0,2.0,0.0,2.0,0.0,2.0,1.0,4.0,3.0,2.8012,1.43856,4.0,0.0,10.0,10.0,4.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,14.0,8.0,8.8012,3.3614400000000004,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,3.1988,1.43856,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,3.1988,1.43856,2.0,9.105,24.26,15.155000000000001,15.165494,7.272592800000001,9.105,0.0,0.383,0.383,0.0004596,0.00091809696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,62.903200000000005,61.08384000000001,12.0
polycrystalline,700.0009447,-2.641886139,53.099999999999994,12.63615091,2.942,-3.48046,22.0,72.0,50.0,41.26666666666667,12.993333333333334,28.0,43.0,80.0,37.0,61.68333333333334,12.211111111111114,61.0,47.867,178.49,130.62300000000002,95.38779999999998,34.93864666666666,58.6934,505.08,2506.0,2000.92,1479.0933333333332,649.3422222222222,505.08,4.0,14.0,10.0,9.333333333333334,3.5555555555555554,10.0,4.0,6.0,2.0,4.683333333333334,0.5922222222222221,4.0,124.0,175.0,51.0,144.5,17.333333333333332,124.0,1.3,1.96,0.6599999999999999,1.7508333333333332,0.24555555555555553,1.91,2.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,0.6666666666666666,0.888888888888889,0.0,2.0,10.0,8.0,6.666666666666667,3.1111111111111107,8.0,0.0,14.0,14.0,1.633333333333333,2.8855555555555554,0.0,4.0,18.0,14.0,10.966666666666667,3.6633333333333327,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.3333333333333333,1.777777777777778,0.0,0.0,8.0,8.0,3.3333333333333335,3.111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,6.0,4.666666666666667,2.2222222222222223,2.0,10.32,33.285,22.964999999999996,21.500083333333333,8.415405555555553,10.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5953947,0.5953947,0.19846715333333334,0.2646183644444445,0.0,141.0,225.0,84.0,186.66666666666666,30.444444444444446,141.0
polycrystalline,400.0002477,-2.571865206,2.96,1.01046052,1.17,-0.89,52.0,57.0,5.0,54.032640949554896,2.4126302071868206,52.0,13.0,90.0,77.0,58.6973293768546,37.154505190677035,90.0,127.6,138.90547,11.305470000000014,132.1959922551929,5.455183685688886,127.6,722.66,1193.0,470.34000000000003,913.86646884273,226.95129832964986,722.66,3.0,16.0,13.0,10.715133531157269,6.2728385386857335,16.0,5.0,6.0,1.0,5.406528189910978,0.48252604143736383,5.0,138.0,207.0,69.0,166.05044510385758,33.294296859178125,138.0,1.1,2.1,1.0,1.693471810089021,0.48252604143736405,2.1,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.373887240356083,1.9301041657494564,4.0,1.0,10.0,9.0,6.341246290801187,4.342734372936277,10.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,16.0,13.0,10.715133531157269,6.2728385386857335,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.1869436201780414,0.9650520828747282,2.0,0.0,9.0,9.0,3.6587537091988134,4.342734372936277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,7.0,4.845697329376855,3.377682290061549,2.0,34.7633333333,36.8975,2.134166666700004,35.6309322452819,1.0297909934503273,34.7633333333,0.0,0.464,0.464,0.27537091988130563,0.22389208322693696,0.464,0.0,0.0,0.0,0.0,0.0,0.0,152.0,194.0,42.0,169.0741839762611,20.266093740369286,152.0
polycrystalline,700.000385,-3.244887734,27.5,4.3687090600000005,4.4,-1.25,12.0,83.0,71.0,12.827666666666667,1.1035555555555558,12.0,68.0,86.0,18.0,71.352,4.469333333333335,68.0,24.305,208.9804,184.6754,25.987254766666666,2.2430063555555555,24.305,544.4,1687.0,1142.6,1175.0006,338.9436028,923.0,2.0,15.0,13.0,6.0023333333333335,5.336444444444445,2.0,3.0,6.0,3.0,3.0069999999999997,0.013967333333333007,3.0,111.0,148.0,37.0,131.08633333333333,13.297152666666669,141.0,1.31,2.02,0.71,1.5069466666666669,0.2625955555555556,1.31,2.0,2.0,0.0,2.0,0.0,2.0,0.0,3.0,3.0,0.669,0.892,0.0,0.0,10.0,10.0,0.023333333333333334,0.04655777777777778,0.0,0.0,14.0,14.0,0.03266666666666667,0.0651808888888889,0.0,2.0,29.0,27.0,2.7249999999999996,0.9666666666666665,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.331,1.7746666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.331,1.7746666666666666,0.0,20.44,32.95,12.510000000000002,22.102523333333334,1.1005904466666665,22.89,0.0,0.773,0.773,0.255863,0.34234469399999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,227.0,215.0,204.49833333333333,14.896103333333334,194.0
polycrystalline,700.0008539,-2.399999968,8.34,0.43166624,13.525,-1.82219,8.0,30.0,22.0,18.915,10.974150000000002,8.0,69.0,87.0,18.0,78.02000000000001,8.98,87.0,15.9994,65.38,49.380599999999994,40.497707692999995,24.63346938393,15.9994,54.8,933.47,878.6700000000001,374.94395,320.14394999999996,54.8,12.0,16.0,4.0,14.004999999999999,1.995,16.0,2.0,4.0,2.0,2.995,0.995,2.0,66.0,122.0,56.0,93.995,27.995,66.0,1.61,3.44,1.8299999999999998,2.5448,0.8952,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.005,1.9949999999999999,4.0,0.0,10.0,10.0,4.95,4.999499999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,9.0,8.954999999999998,3.01455,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.025,1.0147499999999998,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.025,1.0147499999999998,2.0,9.105,16.48,7.375,11.545100000000001,2.4401,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,103.155,91.155,12.0
polycrystalline,400.0007358,-2.403316054,2.35,0.44149795,2.13295,-0.9644,8.0,82.0,74.0,30.24,26.688,8.0,8.0,87.0,79.0,70.08,24.672,87.0,15.9994,207.2,191.20059999999998,72.5402,67.84896,15.9994,54.8,1050.0,995.2,359.00200000000007,365.0424,54.8,2.0,16.0,14.0,12.8,4.319999999999999,16.0,2.0,6.0,4.0,3.4799999999999995,1.7759999999999998,2.0,66.0,215.0,149.0,109.4,52.08,66.0,0.89,3.44,2.55,2.7152000000000003,0.8697599999999998,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.8,1.44,4.0,0.0,10.0,10.0,2.0,3.2,0.0,0.0,14.0,14.0,2.8,4.4799999999999995,0.0,2.0,28.0,26.0,9.6,7.359999999999999,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,0.8,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,0.8,2.0,9.105,63.59,54.485,22.6798,16.28976,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,97.52000000000001,102.624,12.0
polycrystalline,400.0003946,-3.322352904,1.93,0.23313772,3.30636,-0.3029,8.0,82.0,74.0,31.68,28.415999999999997,8.0,8.0,87.0,79.0,70.16,24.544000000000004,87.0,15.9994,207.2,191.20059999999998,76.51676,72.620832,15.9994,54.8,1050.0,995.2,355.00200000000007,360.2424,54.8,2.0,16.0,14.0,12.8,4.319999999999999,16.0,2.0,6.0,4.0,3.56,1.8719999999999999,2.0,66.0,215.0,149.0,111.0,54.0,66.0,0.89,3.44,2.55,2.7104,0.8755199999999999,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.8,1.44,4.0,0.0,10.0,10.0,2.0,3.2,0.0,0.0,14.0,14.0,2.8,4.4799999999999995,0.0,2.0,28.0,26.0,9.6,7.359999999999999,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,0.8,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,0.8,2.0,9.105,63.59,54.485,23.4286,17.188319999999997,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,97.84,103.008,12.0
polycrystalline,700.0003239,-1.119925297,1.1199999999999999,0.18127751,4.34,-2.9202,8.0,26.0,18.0,15.151999999999997,8.582399999999998,8.0,43.0,87.0,44.0,74.056,15.5328,87.0,15.9994,55.845,39.8456,31.841904,19.011004800000002,15.9994,54.8,1941.0,1886.2,758.8399999999999,844.848,54.8,4.0,16.0,12.0,12.751999999999999,3.8975999999999997,16.0,2.0,4.0,2.0,2.8,0.96,2.0,66.0,160.0,94.0,92.736,32.0832,66.0,1.54,3.44,1.9,2.79252,0.776976,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,6.0,6.0,2.352,2.8308479999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,4.0,6.752,0.9684479999999999,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,8.0,8.0,1.6480000000000001,1.9776000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,6.0,2.848,1.0176,2.0,9.105,16.69,7.585000000000001,9.826519999999999,0.8658239999999996,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.8189374368,1.0023788818432,0.0,12.0,229.0,217.0,98.38,103.65599999999999,12.0
polycrystalline,700.0000961,-2.680000027,18.3,0.8968172400000001,14.3,-1.9564599999999999,8.0,30.0,22.0,18.575,10.85375,8.0,69.0,87.0,18.0,78.1,8.899999999999999,87.0,15.9994,65.38,49.380599999999994,39.729738465,24.36774845825,15.9994,54.8,933.47,878.6700000000001,379.75974999999994,324.95975,54.8,12.0,16.0,4.0,14.024999999999999,1.975,16.0,2.0,4.0,2.0,2.9749999999999996,0.975,2.0,66.0,122.0,56.0,93.975,27.975,66.0,1.61,3.44,1.8299999999999998,2.544,0.8959999999999999,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.025,1.975,4.0,0.0,10.0,10.0,4.75,4.9875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,9.0,8.774999999999999,3.0637499999999998,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.125,1.06875,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.125,1.06875,2.0,9.105,16.48,7.375,11.595500000000001,2.4905,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,103.77499999999999,91.775,12.0
polycrystalline,400.0005368,-2.843254037,2.9999999999999996,0.23546412,5.09141,-0.655729,8.0,49.0,41.0,24.06,19.272,8.0,75.0,87.0,12.0,82.28,5.664,87.0,15.9994,114.818,98.8186,54.68327999999999,46.420655999999994,15.9994,54.8,1211.4,1156.6000000000001,220.413,198.73559999999998,54.8,13.0,16.0,3.0,14.819999999999999,1.4160000000000004,16.0,2.0,5.0,3.0,3.18,1.416,2.0,66.0,142.0,76.0,95.96000000000001,35.952,66.0,1.78,3.44,1.66,2.7806,0.7912799999999999,3.44,2.0,2.0,0.0,2.0,0.0,2.0,1.0,4.0,3.0,2.82,1.416,4.0,0.0,10.0,10.0,4.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,14.0,8.0,8.819999999999999,3.3839999999999995,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,3.18,1.416,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,3.18,1.416,2.0,9.105,24.26,15.155000000000001,15.141900000000001,7.244280000000001,9.105,0.0,0.383,0.383,0.00766,0.015013599999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,64.52,63.024,12.0
polycrystalline,1000.000468,-1.639130271,0.298,0.07630344,3.902,-0.8267,8.0,60.0,52.0,25.854285714285712,20.404897959183675,8.0,19.0,87.0,68.0,64.27714285714286,25.968979591836735,87.0,15.9994,144.242,128.24259999999998,59.41864971428571,49.62614395755101,15.9994,54.8,1728.0,1673.2,596.0535142857143,618.5754448979593,54.8,3.0,16.0,13.0,11.56857142857143,5.064489795918368,16.0,2.0,6.0,4.0,3.4285714285714284,1.6326530612244898,2.0,66.0,201.0,135.0,113.97714285714287,54.83102040816327,66.0,1.14,3.44,2.3,2.5628857142857138,1.0024163265306123,3.44,1.0,2.0,1.0,1.8599999999999999,0.2408000000000001,2.0,0.0,4.0,4.0,2.2857142857142856,1.959183673469388,4.0,0.0,10.0,10.0,1.422857142857143,2.4391836734693877,0.0,0.0,4.0,4.0,1.1428571428571428,1.6326530612244898,0.0,6.0,11.0,5.0,6.711428571428572,1.219591836734694,6.0,0.0,1.0,1.0,0.13999999999999999,0.2408,0.0,0.0,2.0,2.0,1.1428571428571428,0.979591836734694,2.0,0.0,2.0,2.0,0.005714285714285714,0.011395918367346939,0.0,0.0,10.0,10.0,2.857142857142857,4.081632653061225,0.0,1.0,10.0,9.0,4.145714285714286,3.3453061224489793,2.0,9.105,34.81,25.705000000000002,16.727857142857143,10.33265306122449,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5953947,0.5953947,0.0017011277142857145,0.00339253469877551,0.0,12.0,225.0,213.0,94.42857142857143,94.20408163265306,12.0
polycrystalline,1000.000826,-1.989483798,2.27,1.41281,1.604043252,-1.5237,8.0,65.0,57.0,14.7,8.040000000000001,8.0,7.0,87.0,80.0,64.44,27.072000000000003,87.0,15.9994,158.92535,142.92595,30.979796,17.976475200000003,15.9994,54.8,1629.0,1574.2,569.96,618.192,54.8,2.0,16.0,14.0,11.42,5.496,16.0,2.0,6.0,4.0,2.84,1.008,2.0,66.0,194.0,128.0,102.96,44.352,66.0,1.0,3.44,2.44,2.5782,1.03416,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,5.0,5.0,1.0,1.6,0.0,0.0,9.0,9.0,0.18,0.3528,0.0,2.0,11.0,9.0,5.58,1.2888,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,5.0,5.0,1.0,1.6,0.0,0.0,5.0,5.0,0.1,0.196,0.0,0.0,5.0,5.0,2.3,1.188,2.0,9.105,37.77,28.665000000000003,14.993850574714,8.8691264367824,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000310120689655,0.000310120689655,6.2024137931e-05,9.923862068959999e-05,0.0,12.0,225.0,213.0,94.97999999999999,99.576,12.0
